74 26 1.70141E+38
74.25 26 1.70141E+38
74.5 26 1.70141E+38
74.75 26 1.70141E+38
75 26 1.70141E+38
75.25 26 1.70141E+38
75.5 26 1.70141E+38
75.75 26 1.70141E+38
76 26 1.70141E+38
76.25 26 1.70141E+38
76.5 26 1.70141E+38
76.75 26 37.48407313701
77 26 37.469196301506
77.25 26 37.356236028957
77.5 26 37.482974238357
77.75 26 37.499236193255
78 26 37.632552025198
78.25 26 37.706762719411
78.5 26 37.800337913626
78.75 26 37.855553916495
79 26 37.887228989555
79.25 26 1.70141E+38
79.5 26 1.70141E+38
79.75 26 1.70141E+38
80 26 1.70141E+38
80.25 26 1.70141E+38
80.5 26 1.70141E+38
80.75 26 1.70141E+38
81 26 1.70141E+38
81.25 26 1.70141E+38
81.5 26 1.70141E+38
81.75 26 1.70141E+38
82 26 1.70141E+38
82.25 26 1.70141E+38
82.5 26 1.70141E+38
82.75 26 1.70141E+38
83 26 1.70141E+38
83.25 26 1.70141E+38
83.5 26 44.468461530909
83.75 26 44.271270322837
84 26 44.06121098517
84.25 26 43.843872569143
84.5 26 42.947416125105
84.75 26 42.67618388921
85 26 42.552704248376
85.25 26 42.453589129527
85.5 26 43.723846004355
85.75 26 43.674805894784
86 26 44.318691601148
86.25 26 44.93314369249
86.5 26 44.030473786325
86.75 26 44.081751975548
87 26 44.57302777841
87.25 26 43.633616517142
87.5 26 42.963782518139
87.75 26 42.392511607623
88 26 42.476982757859
88.25 26 42.940657201652
88.5 26 43.821880687368
88.75 26 44.960953378039
89 26 46.192150765039
89.25 26 48.628212348453
89.5 26 52.485642264361
89.75 26 47.864469435297
90 26 46.012402718968
90.25 26 38.512344836527
90.5 26 38.404566689106
90.75 26 38.763921121486
91 26 39.366628939691
91.25 26 39.111990368981
91.5 26 38.870997289759
91.75 26 38.216968194598
92 26 38.207242851392
92.25 26 38.507126941279
92.5 26 39.146375501564
92.75 26 39.778158243413
93 26 40.204657026586
93.25 26 40.595104315561
93.5 26 40.814896134245
93.75 26 41.485591426487
94 26 1.70141E+38
94.25 26 1.70141E+38
94.5 26 1.70141E+38
94.75 26 1.70141E+38
95 26 1.70141E+38
95.25 26 1.70141E+38
95.5 26 1.70141E+38
95.75 26 1.70141E+38
96 26 46.06205772996
96.25 26 39.000224779837
96.5 26 38.986203430249
96.75 26 39.411533990934
97 26 33.153032898755
97.25 26 33.335098269315
97.5 26 35.625813588142
97.75 26 38.999206310528
98 26 38.264010502064
98.25 26 39.096091358515
98.5 26 39.477665739399
98.75 26 40.116812985923
99 26 40.401111303107
99.25 26 41.721553446546
99.5 26 43.253030817767
99.75 26 44.697190391251
100 26 45.149529570911
100.25 26 46.370308432441
100.5 26 46.476608525924
100.75 26 46.228103794546
101 26 46.313210655659
101.25 26 45.861021570786
101.5 26 45.32702851841
101.75 26 44.70496297725
102 26 44.269477502615
102.25 26 43.035713056617
102.5 26 43.444806720254
102.75 26 44.031023559225
103 26 43.393345311137
103.25 26 44.349095764506
103.5 26 44.972926710568
103.75 26 45.386003709004
104 26 45.417336137178
104.25 26 44.871909447678
104.5 26 43.963637049098
104.75 26 42.411852960793
105 26 41.318252410781
105.25 26 39.513384234862
105.5 26 37.33755754051
105.75 26 36.332733202978
106 26 35.170986191054
106.25 26 35.465956268201
106.5 26 36.114697849756
106.75 26 36.675076425223
107 26 37.397536969893
107.25 26 37.891051508546
107.5 26 38.005025021799
107.75 26 37.927207380491
108 26 37.605373865129
108.25 26 37.156672959999
108.5 26 36.714274817018
108.75 26 35.464567949331
109 26 35.118711024025
109.25 26 34.041092613052
109.5 26 34.143482725119
109.75 26 33.964253841288
110 26 32.969532523976
74 26.25 1.70141E+38
74.25 26.25 1.70141E+38
74.5 26.25 1.70141E+38
74.75 26.25 1.70141E+38
75 26.25 1.70141E+38
75.25 26.25 1.70141E+38
75.5 26.25 1.70141E+38
75.75 26.25 1.70141E+38
76 26.25 1.70141E+38
76.25 26.25 1.70141E+38
76.5 26.25 1.70141E+38
76.75 26.25 1.70141E+38
77 26.25 37.326435796794
77.25 26.25 37.507893088801
77.5 26.25 37.510421230487
77.75 26.25 37.523984454606
78 26.25 37.565073765186
78.25 26.25 37.66699597588
78.5 26.25 37.726928170618
78.75 26.25 37.789971609315
79 26.25 37.830475018792
79.25 26.25 1.70141E+38
79.5 26.25 1.70141E+38
79.75 26.25 1.70141E+38
80 26.25 1.70141E+38
80.25 26.25 1.70141E+38
80.5 26.25 1.70141E+38
80.75 26.25 1.70141E+38
81 26.25 1.70141E+38
81.25 26.25 1.70141E+38
81.5 26.25 1.70141E+38
81.75 26.25 1.70141E+38
82 26.25 1.70141E+38
82.25 26.25 1.70141E+38
82.5 26.25 1.70141E+38
82.75 26.25 1.70141E+38
83 26.25 1.70141E+38
83.25 26.25 44.759964078974
83.5 26.25 44.572982090983
83.75 26.25 44.104904865808
84 26.25 43.8803769418
84.25 26.25 43.550733403752
84.5 26.25 43.196519102774
84.75 26.25 42.9364055343
85 26.25 42.602463332068
85.25 26.25 42.469315362613
85.5 26.25 43.368379096419
85.75 26.25 43.661748166733
86 26.25 44.002365178861
86.25 26.25 44.872426342405
86.5 26.25 45.533985098727
86.75 26.25 45.05908325907
87 26.25 44.698577568673
87.25 26.25 44.735641373705
87.5 26.25 43.810317980351
87.75 26.25 43.018875705107
88 26.25 42.845298145835
88.25 26.25 43.419733814333
88.5 26.25 44.549215450058
88.75 26.25 45.954086398442
89 26.25 47.460027241427
89.25 26.25 52.171443597157
89.5 26.25 53.763100992567
89.75 26.25 46.578097096671
90 26.25 47.390984491457
90.25 26.25 48.375023928423
90.5 26.25 38.949106647104
90.75 26.25 39.962107559994
91 26.25 40.393799107144
91.25 26.25 40.365191213793
91.5 26.25 40.425833698195
91.75 26.25 40.319818925121
92 26.25 40.016120585169
92.25 26.25 40.324471171012
92.5 26.25 40.451246613806
92.75 26.25 40.595670707066
93 26.25 40.774246002842
93.25 26.25 40.862915198635
93.5 26.25 40.828531878706
93.75 26.25 41.153427851969
94 26.25 42.320555404609
94.25 26.25 1.70141E+38
94.5 26.25 42.624475118996
94.75 26.25 41.913573537897
95 26.25 1.70141E+38
95.25 26.25 1.70141E+38
95.5 26.25 45.550458390814
95.75 26.25 46.108642329745
96 26.25 46.749199494777
96.25 26.25 47.35712967264
96.5 26.25 40.764475328861
96.75 26.25 40.755879248008
97 26.25 40.424097785613
97.25 26.25 39.509226460913
97.5 26.25 40.172004359942
97.75 26.25 40.837455229904
98 26.25 40.983705806591
98.25 26.25 41.702464336094
98.5 26.25 40.207024177345
98.75 26.25 40.892621272796
99 26.25 42.650482791256
99.25 26.25 43.275143292459
99.5 26.25 44.349848846434
99.75 26.25 44.387195949358
100 26.25 46.42208270688
100.25 26.25 47.450533802377
100.5 26.25 48.633843073517
100.75 26.25 48.213543409821
101 26.25 48.905215742704
101.25 26.25 47.810184409836
101.5 26.25 45.599080272354
101.75 26.25 44.312315429793
102 26.25 44.012298804954
102.25 26.25 44.598529457966
102.5 26.25 45.301408098473
102.75 26.25 45.775564129916
103 26.25 44.452378404771
103.25 26.25 44.045463973878
103.5 26.25 45.332189771899
103.75 26.25 45.747594886206
104 26.25 45.383873799477
104.25 26.25 44.988669546802
104.5 26.25 44.905116543995
104.75 26.25 44.078329661019
105 26.25 42.608736298217
105.25 26.25 40.458075383387
105.5 26.25 38.359367773286
105.75 26.25 37.127030179312
106 26.25 36.083915906757
106.25 26.25 36.125100945228
106.5 26.25 36.61465400504
106.75 26.25 37.625261404908
107 26.25 38.497014695544
107.25 26.25 39.432132002019
107.5 26.25 39.619972649924
107.75 26.25 38.950501693387
108 26.25 38.47906766381
108.25 26.25 37.426421062303
108.5 26.25 37.554782846858
108.75 26.25 36.241461165203
109 26.25 35.733701901757
109.25 26.25 34.611170900286
109.5 26.25 34.740583551807
109.75 26.25 34.791624215618
110 26.25 33.663274213813
74 26.5 1.70141E+38
74.25 26.5 1.70141E+38
74.5 26.5 1.70141E+38
74.75 26.5 1.70141E+38
75 26.5 1.70141E+38
75.25 26.5 1.70141E+38
75.5 26.5 1.70141E+38
75.75 26.5 1.70141E+38
76 26.5 1.70141E+38
76.25 26.5 1.70141E+38
76.5 26.5 1.70141E+38
76.75 26.5 1.70141E+38
77 26.5 1.70141E+38
77.25 26.5 37.337699813879
77.5 26.5 37.330191915827
77.75 26.5 37.50982122664
78 26.5 37.550894519481
78.25 26.5 37.616929058987
78.5 26.5 37.671309969774
78.75 26.5 37.727737713464
79 26.5 37.761606725346
79.25 26.5 37.816460899574
79.5 26.5 1.70141E+38
79.75 26.5 1.70141E+38
80 26.5 1.70141E+38
80.25 26.5 1.70141E+38
80.5 26.5 1.70141E+38
80.75 26.5 1.70141E+38
81 26.5 1.70141E+38
81.25 26.5 1.70141E+38
81.5 26.5 1.70141E+38
81.75 26.5 1.70141E+38
82 26.5 1.70141E+38
82.25 26.5 1.70141E+38
82.5 26.5 1.70141E+38
82.75 26.5 1.70141E+38
83 26.5 1.70141E+38
83.25 26.5 44.899233825577
83.5 26.5 44.47289370912
83.75 26.5 44.141138458725
84 26.5 43.899972196911
84.25 26.5 43.622001366507
84.5 26.5 43.303939215591
84.75 26.5 42.993770612582
85 26.5 42.739038410002
85.25 26.5 42.513123178309
85.5 26.5 43.306384732036
85.75 26.5 43.611353201293
86 26.5 44.581744437255
86.25 26.5 45.126670042564
86.5 26.5 45.680830387481
86.75 26.5 46.349485051021
87 26.5 46.289474152451
87.25 26.5 46.024027842736
87.5 26.5 44.656859924214
87.75 26.5 43.296460015161
88 26.5 42.867196876981
88.25 26.5 43.610322576256
88.5 26.5 45.184825071231
88.75 26.5 48.72748265624
89 26.5 50.758084280126
89.25 26.5 53.73245795337
89.5 26.5 54.950940314669
89.75 26.5 48.608594567544
90 26.5 49.59040751446
90.25 26.5 48.318545913383
90.5 26.5 48.039578131506
90.75 26.5 40.923305476281
91 26.5 41.416218185232
91.25 26.5 41.540870553016
91.5 26.5 41.698712788759
91.75 26.5 41.823838024492
92 26.5 41.882208674513
92.25 26.5 41.905959833262
92.5 26.5 41.786541438507
92.75 26.5 41.526987949315
93 26.5 41.645230105974
93.25 26.5 41.850423011839
93.5 26.5 41.069392701788
93.75 26.5 42.488488534461
94 26.5 42.608986224381
94.25 26.5 42.951874176623
94.5 26.5 42.85961190649
94.75 26.5 43.078816541501
95 26.5 1.70141E+38
95.25 26.5 44.373987120838
95.5 26.5 45.116801074953
95.75 26.5 45.304679241061
96 26.5 46.555529325676
96.25 26.5 47.486174226536
96.5 26.5 42.133147344651
96.75 26.5 42.121768915936
97 26.5 41.942352147258
97.25 26.5 41.625228188105
97.5 26.5 44.166533960601
97.75 26.5 44.168944366045
98 26.5 42.918054361855
98.25 26.5 42.161547866924
98.5 26.5 42.36903294638
98.75 26.5 42.636478875124
99 26.5 44.034702279568
99.25 26.5 45.322636486064
99.5 26.5 44.013696048303
99.75 26.5 45.342130812572
100 26.5 46.116906094868
100.25 26.5 48.974189675155
100.5 26.5 50.195052422638
100.75 26.5 50.332716309051
101 26.5 51.261479824372
101.25 26.5 50.561065140126
101.5 26.5 47.72749724431
101.75 26.5 44.834645710983
102 26.5 44.803601899928
102.25 26.5 45.785969654216
102.5 26.5 46.735373620118
102.75 26.5 46.693815359778
103 26.5 48.134282599211
103.25 26.5 46.780630150598
103.5 26.5 46.721742940674
103.75 26.5 46.407883215632
104 26.5 45.229464046628
104.25 26.5 44.372868705587
104.5 26.5 44.941675049289
104.75 26.5 45.603491695105
105 26.5 44.491732530108
105.25 26.5 41.425441851511
105.5 26.5 38.708846528062
105.75 26.5 38.069844051644
106 26.5 37.292323663366
106.25 26.5 37.243609806513
106.5 26.5 37.664818581118
106.75 26.5 38.515046528665
107 26.5 39.926695094115
107.25 26.5 41.275436529667
107.5 26.5 40.643059453517
107.75 26.5 40.440546146575
108 26.5 39.438904405535
108.25 26.5 38.029613592551
108.5 26.5 38.296790613405
108.75 26.5 37.37210468066
109 26.5 36.733721540643
109.25 26.5 35.388732366213
109.5 26.5 35.361837197139
109.75 26.5 34.881344682535
110 26.5 35.402223175647
74 26.75 1.70141E+38
74.25 26.75 1.70141E+38
74.5 26.75 1.70141E+38
74.75 26.75 1.70141E+38
75 26.75 1.70141E+38
75.25 26.75 1.70141E+38
75.5 26.75 1.70141E+38
75.75 26.75 1.70141E+38
76 26.75 1.70141E+38
76.25 26.75 1.70141E+38
76.5 26.75 1.70141E+38
76.75 26.75 1.70141E+38
77 26.75 1.70141E+38
77.25 26.75 1.70141E+38
77.5 26.75 37.333064084746
77.75 26.75 37.410107313424
78 26.75 37.479487418104
78.25 26.75 37.54476325795
78.5 26.75 37.608516781984
78.75 26.75 37.661436144129
79 26.75 37.719281920741
79.25 26.75 37.733501980669
79.5 26.75 1.70141E+38
79.75 26.75 1.70141E+38
80 26.75 1.70141E+38
80.25 26.75 1.70141E+38
